,city,country,Salario_Medio,Continent,sub-region,Alimentacao_Basica,Transp_Publico,Transp_Privado,Moradia_CentroCidade,Moradia_ForaCentroCidade,Final_de_Semana,CV1_1,CV1_2,CV2_1,CV2_2
204,Oklahoma City,United States,3167.94,Americas,Northern America,153.83999999999997,50.0,653.91,1547.55,1299.6299999999999,186.28,2541.5800000000004,1937.6699999999998,2293.6600000000003,1689.7499999999998
205,Buffalo,United States,4264.26,Americas,Northern America,133.41000000000003,75.0,879.73,1617.34,1237.3400000000001,260.2,2890.68,2085.95,2510.6800000000003,1705.9500000000003
206,Fort Worth,United States,4479.5,Americas,Northern America,140.81,95.22,688.17,1645.92,1303.42,236.9,2711.8,2118.85,2369.3,1776.3500000000001
207,Tucson,United States,4063.33,Americas,Northern America,131.34,37.5,688.7099999999999,1448.21,1215.21,261.26,2529.5200000000004,1878.31,2296.52,1645.31
208,Omaha,United States,3772.0,Americas,Northern America,126.84,54.25,882.9300000000001,1372.85,1249.52,265.24,2647.8599999999997,1819.1799999999998,2524.5299999999997,1695.85
209,El Paso,United States,4338.43,Americas,Northern America,110.66,41.5,652.96,1149.36,1007.69,204.23999999999998,2117.22,1505.76,1975.55,1364.0900000000001
210,Honolulu,United States,4091.19,Americas,Northern America,213.15,75.0,747.52,2375.5,2020.5,326.04,3662.21,2989.69,3307.21,2634.69
211,Albuquerque,United States,5317.78,Americas,Northern America,134.19,30.0,669.8,1565.08,1325.5,250.57999999999998,2619.6499999999996,1979.85,2380.0699999999997,1740.27
212,Sarasota,United States,2800.0,Americas,Northern America,172.60999999999999,64.5,1017.82,2299.1,1926.18,273.88,3763.41,2810.09,3390.4900000000002,2437.17
213,Birmingham,United States,2929.9,Americas,Northern America,160.76,55.0,706.4399999999999,1567.08,1220.83,266.76,2701.04,2049.6,2354.79,1703.35
214,Fresno,United States,4489.58,Americas,Northern America,139.12,37.5,725.87,1633.28,1699.95,275.08,2773.35,2084.98,2840.02,2151.65
215,Rochester,United States,4275.0,Americas,Northern America,128.42000000000002,56.0,721.2800000000001,1122.99,1120.91,244.68,2217.37,1552.0900000000001,2215.29,1550.0100000000002
216,Tulsa,United States,5036.78,Americas,Northern America,130.89999999999998,40.0,735.24,1294.65,1033.4,218.24,2379.0299999999997,1683.7900000000002,2117.7799999999997,1422.5400000000002
217,Colorado Springs,United States,4563.77,Americas,Northern America,140.86,50.0,652.3100000000001,1707.0,1315.33,286.8,2786.9700000000003,2184.6600000000003,2395.3,1792.99
218,Charleston,United States,4122.22,Americas,Northern America,163.96,57.0,734.84,2156.9,1823.5700000000002,283.0,3338.7000000000003,2660.86,3005.3700000000003,2327.53
219,Springfield,United States,2833.33,Americas,Northern America,101.75,70.0,636.28,965.42,948.75,232.52,1935.9699999999998,1369.69,1919.3,1353.02
220,Grand Rapids,United States,5145.83,Americas,Northern America,161.62,35.0,716.27,1760.05,1400.05,244.0,2881.94,2200.67,2521.94,1840.67
221,Albany,United States,4825.0,Americas,Northern America,123.49,32.5,688.09,1495.32,1295.32,244.56,2551.46,1895.87,2351.46,1695.87
222,Knoxville,United States,3950.0,Americas,Northern America,105.13,60.11,698.38,1456.24,1148.6,220.32,2480.07,1841.8,2172.43,1534.1599999999999
223,Bakersfield,United States,3366.02,Americas,Northern America,230.32999999999998,31.0,895.73,1504.5900000000001,1400.42,288.2,2918.85,2054.12,2814.68,1949.95
224,New Haven,United States,4162.33,Americas,Northern America,152.04000000000002,65.0,871.44,1949.92,1681.17,331.4,3304.8,2498.36,3036.05,2229.61
225,Mesa,United States,4644.44,Americas,Northern America,149.99,64.0,772.13,1828.7,1584.53,246.96,2997.78,2289.65,2753.61,2045.48
226,Wichita,United States,5033.33,Americas,Northern America,105.74,25.0,696.78,1401.16,1019.49,196.68,2400.36,1728.5800000000002,2018.69,1346.91
227,Toledo,United States,3266.67,Americas,Northern America,,79.5,637.48,1412.4099999999999,1029.08,235.0,,,,
228,Greenville,United States,4675.0,Americas,Northern America,158.67000000000002,0.0,678.09,2057.81,1180.01,246.0,3140.5699999999997,2462.48,2262.77,1584.68
229,Long Beach,United States,4967.88,Americas,Northern America,140.23999999999998,65.0,748.9599999999999,2384.5299999999997,1897.03,343.6,3617.3299999999995,2933.3699999999994,3129.83,2445.87
230,Port St. Lucie,United States,5100.0,Americas,Northern America,162.32999999999998,67.5,684.49,2015.5,1732.17,258.72,3121.04,2504.05,2837.71,2220.7200000000003
231,Madison,United States,3535.5,Americas,Northern America,153.14000000000001,65.0,653.91,1594.09,1278.84,248.72,2649.8599999999997,2060.95,2334.6099999999997,1745.7
232,Reno,United States,2456.5,Americas,Northern America,156.34,65.0,1029.42,1852.77,1620.45,268.68,3307.2099999999996,2342.79,3074.89,2110.47
233,Little Rock,United States,4110.67,Americas,Northern America,109.21000000000001,36.0,709.4699999999999,1278.22,1106.22,252.78,2349.6800000000003,1676.21,2177.6800000000003,1504.21
234,Oakland,United States,6111.11,Americas,Northern America,173.22000000000003,95.0,701.5699999999999,2726.7799999999997,2346.7799999999997,321.35,3922.9199999999996,3316.35,3542.9199999999996,2936.35
235,Durham,United States,6100.0,Americas,Northern America,140.02,36.0,711.87,1750.08,1566.75,220.04000000000002,2822.0099999999998,2146.14,2638.68,1962.81
236,Chattanooga,United States,4196.1,Americas,Northern America,144.38,100.0,734.8299999999999,1634.2,1371.45,283.76,2797.17,2162.34,2534.42,1899.59
237,Spokane,United States,3882.17,Americas,Northern America,124.60000000000001,60.0,828.5799999999999,1724.8899999999999,1415.7400000000002,261.94,2940.0099999999998,2171.43,2630.86,1862.2800000000002
238,Syracuse,United States,3612.5,Americas,Northern America,114.62,50.0,797.2,1336.74,1201.74,222.82,2471.38,1724.18,2336.38,1589.18
239,Arlington,United States,5104.4,Americas,Northern America,158.47000000000003,90.0,585.67,2444.05,2012.3799999999999,324.32,3512.51,3016.8400000000006,3080.84,2585.17
240,Lancaster,United States,3839.92,Americas,Northern America,139.82000000000002,51.0,696.31,1384.45,1234.45,317.56,2538.14,1892.83,2388.14,1742.83
241,Augusta,United States,4087.67,Americas,Northern America,108.13999999999999,,597.9599999999999,1236.18,902.85,199.25,2141.5299999999997,,1808.1999999999998,
242,Boise,United States,3833.33,Americas,Northern America,141.32999999999998,45.0,1004.48,1888.29,1676.21,262.43999999999994,3296.54,2337.06,3084.46,2124.98
243,Modesto,United States,2200.0,Americas,Northern America,134.26000000000002,40.0,703.6899999999999,1716.94,1612.77,293.24,2848.13,2184.44,2743.96,2080.27
244,Pensacola,United States,5000.0,Americas,Northern America,127.69,50.0,653.91,1875.6599999999999,1475.6599999999999,247.6,2904.8599999999997,2300.95,2504.8599999999997,1900.9499999999998
245,Greensboro,United States,3463.69,Americas,Northern America,135.9,75.0,698.78,1639.65,1439.65,207.08,2681.41,2057.63,2481.41,1857.63
246,Fort Wayne,United States,2543.0,Americas,Northern America,119.20999999999998,,654.41,963.71,986.21,241.08,1978.4099999999999,,2000.9099999999999,
247,Lexington,United States,2883.33,Americas,Northern America,142.01,32.5,655.3900000000001,1435.3600000000001,1166.36,230.0,2462.76,1839.8700000000001,2193.76,1570.87
248,Ann Arbor,United States,3710.25,Americas,Northern America,136.83999999999997,58.0,616.24,2021.46,1541.46,253.52,3028.06,2469.82,2548.06,1989.82
249,Huntsville,United States,5244.93,Americas,Northern America,123.17999999999999,115.0,722.56,1552.44,1306.6100000000001,251.83,2650.0099999999998,2042.45,2404.18,1796.6200000000001
250,Mobile,United States,2654.0,Americas,Northern America,120.52,,836.87,1359.3,975.97,223.28,2539.9700000000003,,2156.6400000000003,
251,Asheville,United States,3480.0,Americas,Northern America,156.74,20.0,741.6400000000001,2995.26,1882.51,241.79,4135.43,3413.79,3022.6800000000003,2301.04
252,Anchorage,United States,4312.5,Americas,Northern America,175.9,60.0,831.38,1725.67,1777.67,304.72,3037.67,2266.29,3089.67,2318.29
253,Irvine,United States,6306.19,Americas,Northern America,128.68,112.5,714.2,2797.31,2612.16,352.68,3992.87,3391.1699999999996,3807.72,3206.0199999999995
254,Plano,United States,5635.0,Americas,Northern America,163.43,80.0,738.84,1932.3600000000001,1615.69,252.79999999999998,3087.4300000000003,2428.59,2770.76,2111.92
255,Savannah,United States,4341.67,Americas,Northern America,145.3,40.0,610.6400000000001,2049.87,1329.87,283.25,3089.06,2518.42,2369.06,1798.4199999999998
256,Eugene,United States,3050.0,Americas,Northern America,129.43,35.0,606.76,1675.97,1258.47,278.63,2690.79,2119.03,2273.29,1701.5300000000002
257,Myrtle Beach,United States,4083.33,Americas,Northern America,125.75,,561.78,1421.75,1455.08,221.68,2330.9599999999996,,2364.2899999999995,
258,Salem,United States,4954.83,Americas,Northern America,116.69,45.0,697.6,1572.69,1408.69,245.48,2632.46,1979.8600000000001,2468.46,1815.8600000000001
259,Jersey City,United States,6100.0,Americas,Northern America,163.3,104.0,662.71,2966.67,1691.67,309.8,4102.4800000000005,3543.7700000000004,2827.4800000000005,2268.77
260,Tallahassee,United States,2936.0,Americas,Northern America,150.2,19.5,779.3100000000001,1755.02,1388.35,258.24,2942.7699999999995,2182.96,2576.0999999999995,1816.29
261,Fremont,United States,6233.33,Americas,Northern America,129.51,50.0,709.91,2596.12,2316.95,277.86,3713.4,3053.4900000000002,3434.23,2774.32
262,Tacoma,United States,5591.94,Americas,Northern America,136.96,57.5,664.71,2043.3600000000001,1688.3600000000001,289.62,3134.65,2527.44,2779.65,2172.44
263,College Station,United States,2387.0,Americas,Northern America,113.98000000000002,42.5,648.06,1270.56,1137.23,213.70999999999998,2246.31,1640.75,2112.98,1507.42
264,Fargo,United States,3219.0,Americas,Northern America,176.12,42.0,795.8900000000001,1332.02,1002.64,238.8,2542.8300000000004,1788.9399999999998,2213.4500000000003,1459.56
265,Amarillo,United States,3058.0,Americas,Northern America,99.28999999999999,30.0,372.13,988.36,767.41,170.72000000000003,1630.5,1288.3700000000001,1409.55,1067.42
266,Gainesville,United States,2454.0,Americas,Northern America,151.37,35.0,810.29,1480.5,1157.33,248.72,2690.8799999999997,1915.59,2367.7099999999996,1592.4199999999998
267,Olympia,United States,4124.74,Americas,Northern America,120.06,0.0,747.24,1747.64,1614.72,297.76,2912.7,2165.46,2779.7799999999997,2032.54
268,Huntington Beach,United States,4815.0,Americas,Northern America,137.17000000000002,69.0,711.91,2674.4,2107.73,,,,,
269,Fort Lauderdale,United States,4948.0,Americas,Northern America,144.75,59.5,693.51,2588.49,1957.24,313.96,3740.71,3106.7,3109.46,2475.45
270,Sunnyvale,United States,7125.0,Americas,Northern America,158.19,175.0,715.82,3140.92,2690.92,320.0,4334.93,3794.11,3884.9300000000003,3344.11
271,Bellevue,United States,7833.33,Americas,Northern America,135.70999999999998,90.0,699.6899999999999,2812.88,2612.88,341.76,3990.04,3380.3500000000004,3790.04,3180.3500000000004
272,Berkeley,United States,4655.0,Americas,Northern America,177.06,90.0,1173.51,2539.05,2158.2200000000003,326.48,4216.1,3132.59,3835.27,2751.76
273,Everett,United States,4467.33,Americas,Northern America,136.75,100.0,633.9799999999999,1975.41,1867.0800000000002,278.32,3024.46,2490.48,2916.13,2382.15
274,Bend,United States,3163.0,Americas,Northern America,202.94,30.0,725.31,2541.23,2091.23,336.26,3805.74,3110.4300000000003,3355.74,2660.4300000000003
275,Charlottesville,United States,4100.0,Americas,Northern America,,25.0,657.51,1887.99,1411.32,275.68,,,,
276,Aventura,United States,4500.0,Americas,Northern America,161.74,52.0,912.02,2964.87,2514.87,309.75,4348.38,3488.3599999999997,3898.38,3038.3599999999997
277,Palm Springs,United States,4000.0,Americas,Northern America,141.56,24.0,632.6400000000001,2094.87,1761.54,279.09999999999997,3148.1699999999996,2539.5299999999997,2814.8399999999997,2206.2
278,Blue Island,United States,6222.22,Americas,Northern America,182.12,50.0,734.89,2881.18,2499.93,331.82,4130.009999999999,3445.12,3748.7599999999998,3063.87
279,Missoula,United States,2737.0,Americas,Northern America,137.95,0.0,696.49,1354.9099999999999,1173.6100000000001,273.08,2462.43,1765.9399999999998,2281.13,1584.64
280,Fort Myers,United States,3236.0,Americas,Northern America,131.23000000000002,30.0,654.01,1928.97,1667.3,249.60999999999999,2963.82,2339.81,2702.15,2078.14
281,Daytona Beach,United States,2903.0,Americas,Northern America,127.23999999999998,46.0,686.5600000000001,1689.5800000000002,1527.74,229.20000000000002,2732.58,2092.02,2570.74,1930.18
282,Fairfax,United States,6117.78,Americas,Northern America,137.24,,924.6,2476.52,2009.85,306.44,3844.8,,3378.13,
283,Istanbul,Turkey,383.04,Asia,Western Asia,43.56,32.31,1170.43,638.71,399.9,118.24,1970.94,832.82,1732.1299999999999,594.01
284,Ankara,Turkey,371.38,Asia,Western Asia,38.43000000000001,18.73,1024.96,347.82000000000005,218.97,97.67999999999999,1508.89,502.6600000000001,1380.0400000000002,373.81
285,Izmir,Turkey,308.3,Asia,Western Asia,41.49,18.72,1037.76,339.99,232.64,86.96,1506.2,487.15999999999997,1398.85,379.80999999999995
286,Kocaeli,Turkey,371.3,Asia,Western Asia,34.55,18.78,1030.96,250.46,202.16,70.27000000000001,1386.24,374.06000000000006,1337.94,325.76
287,Adana,Turkey,300.53,Asia,Western Asia,32.44,9.66,1059.28,205.95000000000002,149.49,71.28000000000002,1368.95,319.33000000000004,1312.49,262.87
288,Bursa,Turkey,331.46,Asia,Western Asia,40.73,26.83,1167.23,324.31,290.43,92.74000000000001,1625.01,484.61,1591.13,450.73
289,Tekirdag,Turkey,320.65,Asia,Western Asia,33.6,10.73,1106.72,222.3,155.4,78.79,1441.4099999999999,345.42,1374.51,278.52000000000004
290,Aydin,Turkey,298.74,Asia,Western Asia,33.6,8.05,944.03,197.2,143.53,70.75999999999999,1245.59,309.61,1191.92,255.94
291,Eskisehir,Turkey,310.46,Asia,Western Asia,35.49,17.44,1042.1200000000001,228.78000000000003,164.62,75.32000000000001,1381.71,357.03000000000003,1317.55,292.87
292,Gaziantep,Turkey,375.83,Asia,Western Asia,32.46,23.33,1011.11,241.25,187.57999999999998,76.23000000000002,1361.05,373.27000000000004,1307.3799999999999,319.6
293,Konya,Turkey,290.54,Asia,Western Asia,32.239999999999995,13.42,793.36,198.81,171.20999999999998,73.44,1097.8500000000001,317.90999999999997,1070.25,290.30999999999995
294,Kayseri,Turkey,352.18,Asia,Western Asia,39.46,16.1,1018.5600000000001,292.15,235.13,91.61,1441.78,439.32,1384.76,382.3
295,Samsun,Turkey,305.45,Asia,Western Asia,33.89,16.77,1035.3600000000001,258.13,209.29999999999998,75.28,1402.66,384.06999999999994,1353.8300000000002,335.24
296,Diyarbakir,Turkey,252.23,Asia,Western Asia,32.81999999999999,5.37,,210.9,184.06,77.43,,326.52,,299.68
297,Mersin,Turkey,313.08,Asia,Western Asia,31.9,24.15,1033.3600000000001,289.46,250.64999999999998,69.77,1424.4900000000002,415.28,1385.6800000000003,376.46999999999997
298,Antalya,Turkey,327.95,Asia,Western Asia,36.78,18.23,1036.16,596.1999999999999,426.42999999999995,96.4,1765.54,747.6099999999999,1595.77,577.8399999999999
299,Denizli,Turkey,259.7,Asia,Western Asia,35.98,10.73,956.0400000000001,230.57,188.98000000000002,81.67999999999999,1304.2700000000002,358.96,1262.68,317.37
300,Trabzon,Turkey,359.79,Asia,Western Asia,34.11,6.44,870.29,157.67000000000002,133.52,66.79000000000002,1128.86,265.01000000000005,1104.71,240.86
301,Mugla,Turkey,251.84,Asia,Western Asia,37.34,24.15,1016.1600000000001,311.78,233.96,91.68000000000002,1456.96,464.95,1379.14,387.13
302,Canakkale,Turkey,321.24,Asia,Western Asia,33.59,25.76,792.96,189.0,166.97,77.91999999999999,1093.47,326.27,1071.44,304.24
303,Buenos Aires,Argentina,403.51,Americas,Latin America and the Caribbean,53.14,10.0,780.4699999999999,391.35999999999996,305.36,106.84,1331.8099999999997,561.3399999999999,1245.8099999999997,475.34000000000003
304,Cordoba,Argentina,522.22,Americas,Latin America and the Caribbean,61.67999999999999,26.09,986.0300000000001,293.11,255.76999999999998,94.04,1434.8600000000001,474.92,1397.52,437.58
305,London,United Kingdom,4033.84,Europe,Northern Europe,98.77,184.5,892.73,2716.38,2049.81,322.28000000000003,4030.1600000000003,3321.9300000000003,3363.59,2655.36
306,Birmingham,United Kingdom,2976.96,Europe,Northern Europe,86.55000000000001,67.65,898.0,1211.79,979.8599999999999,227.06000000000003,2423.4,1593.05,2191.47,1361.12
307,Leeds,United Kingdom,2780.58,Europe,Northern Europe,87.16,92.25,710.48,1300.81,1013.81,240.0,2338.45,1720.22,2051.45,1433.22
308,Glasgow,United Kingdom,2977.24,Europe,Northern Europe,84.02,98.4,899.2,1186.33,971.26,255.61999999999998,2425.17,1624.37,2210.1,1409.3
309,Bristol,United Kingdom,2851.94,Europe,Northern Europe,88.10000000000001,102.58,838.52,1605.3,1316.55,273.86,2805.78,2069.84,2517.03,1781.0900000000001
310,Manchester,United Kingdom,2799.28,Europe,Northern Europe,94.05000000000001,86.1,866.63,1383.63,1078.35,271.73,2616.0400000000004,1835.5100000000002,2310.76,1530.23
311,Sheffield,United Kingdom,2265.71,Europe,Northern Europe,88.43,90.91,829.67,1072.29,917.25,237.4,2227.79,1489.03,2072.75,1333.99
312,Liverpool,United Kingdom,2263.4,Europe,Northern Europe,88.61,85.57,896.4,1143.3200000000002,903.82,272.06,2400.39,1589.5600000000002,2160.89,1350.06
313,Edinburgh,United Kingdom,2761.09,Europe,Northern Europe,87.46000000000001,73.8,779.2199999999999,1365.9099999999999,1116.31,269.82,2502.41,1796.9899999999998,2252.81,1547.3899999999999
314,Leicester,United Kingdom,2639.09,Europe,Northern Europe,81.31,66.42,760.5300000000001,1152.93,933.0699999999999,258.7,2253.4700000000003,1559.3600000000001,2033.6100000000001,1339.5
315,Coventry,United Kingdom,3505.5,Europe,Northern Europe,77.80000000000001,61.5,756.7199999999999,1307.8899999999999,1040.53,216.73,2359.14,1663.9199999999998,2091.7799999999997,1396.56
316,Belfast,United Kingdom,2333.46,Europe,Northern Europe,85.69,67.65,757.37,1214.03,894.1800000000001,292.05999999999995,2349.15,1659.4299999999998,2029.3,1339.58
317,Bradford,United Kingdom,2091.0,Europe,Northern Europe,91.34,70.6,760.5300000000001,836.6,714.36,195.34999999999997,1883.8200000000002,1193.8899999999999,1761.58,1071.6499999999999
318,Nottingham,United Kingdom,2432.18,Europe,Northern Europe,87.39999999999999,73.8,826.76,1098.54,851.52,242.22,2254.9199999999996,1501.96,2007.8999999999999,1254.94
319,Ipswich,United Kingdom,2139.59,Europe,Northern Europe,92.35,66.42,880.48,996.4300000000001,965.6800000000001,253.01999999999998,2222.28,1408.22,2191.53,1377.47
320,Southampton,United Kingdom,2707.86,Europe,Northern Europe,88.31,67.65,904.9399999999999,1261.05,1158.81,254.76,2509.0600000000004,1671.77,2406.8199999999997,1569.53
321,Plymouth,United Kingdom,1845.0,Europe,Northern Europe,77.49000000000001,67.65,827.27,1189.58,962.03,212.57,2306.9100000000003,1547.29,2079.36,1319.74
322,Derby,United Kingdom,2885.38,Europe,Northern Europe,78.07000000000001,71.34,791.11,943.73,901.71,224.63,2037.54,1317.77,1995.52,1275.75
323,Kingston upon Hull,United Kingdom,1824.5,Europe,Northern Europe,73.75,69.52,691.0,768.9200000000001,709.6099999999999,193.42999999999998,1727.1000000000001,1105.6200000000001,1667.79,1046.31
324,Wolverhampton,United Kingdom,1906.5,Europe,Northern Europe,105.25,118.05,929.77,1138.31,904.6099999999999,200.21,2373.54,1561.82,2139.8399999999997,1328.12
325,Stoke-on-Trent,United Kingdom,2362.06,Europe,Northern Europe,81.78999999999999,83.03,895.6,914.96,798.1099999999999,223.46,2115.81,1303.24,1998.96,1186.3899999999999
326,Portsmouth,United Kingdom,3105.63,Europe,Northern Europe,86.71000000000001,77.01,931.77,1006.01,912.84,247.09,2271.58,1416.82,2178.4100000000003,1323.6499999999999
327,Swindon,United Kingdom,3382.5,Europe,Northern Europe,100.41,70.73,965.13,1162.6599999999999,1044.05,283.11,2511.31,1616.9099999999999,2392.7000000000003,1498.3000000000002
328,Luton,United Kingdom,2173.0,Europe,Northern Europe,90.36,82.76,792.3,1040.37,1045.5,277.24,2200.2699999999995,1490.7299999999998,2205.3999999999996,1495.86
329,Milton Keynes,United Kingdom,3341.92,Europe,Northern Europe,97.31,77.49,775.08,1537.49,1326.63,269.91,2679.79,1982.2,2468.9300000000003,1771.3400000000001
330,Aberdeen,United Kingdom,2761.61,Europe,Northern Europe,80.19,99.2,757.12,845.3299999999999,719.53,228.63000000000002,1911.27,1253.35,1785.47,1127.55
331,Norwich,United Kingdom,2367.34,Europe,Northern Europe,89.02,79.64,708.08,1264.9,1040.8600000000001,283.43999999999994,2345.44,1717.0,2121.4,1492.96
332,Peterborough,United Kingdom,2878.2,Europe,Northern Europe,,80.22,689.8,852.48,722.82,209.18,,,,
333,Bournemouth,United Kingdom,2352.38,Europe,Northern Europe,78.8,75.03,778.42,1266.62,1129.27,280.82,2404.66,1701.2699999999998,2267.31,1563.9199999999998
334,York,United Kingdom,3680.7,Europe,Northern Europe,105.71999999999998,70.73,896.0,1395.04,1190.99,278.84999999999997,2675.61,1850.34,2471.56,1646.29
335,Warrington,United Kingdom,2275.5,Europe,Northern Europe,,81.8,759.73,1255.72,1083.52,254.42000000000002,,,,
336,Huddersfield,United Kingdom,2460.0,Europe,Northern Europe,79.91,67.65,827.67,708.48,739.23,196.59000000000003,1812.65,1052.63,1843.4,1083.38
337,Reading,United Kingdom,2796.56,Europe,Northern Europe,85.44999999999999,73.19,821.12,1513.94,1284.76,276.35,2696.86,1948.9299999999998,2467.68,1719.75
338,Oxford,United Kingdom,3300.5,Europe,Northern Europe,88.94,86.88,898.8,1670.28,1407.3700000000001,274.02000000000004,2932.04,2120.12,2669.13,1857.21
339,Gloucester,United Kingdom,1906.5,Europe,Northern Europe,,70.11,857.16,1132.17,916.9200000000001,203.18,,,,
340,Dundee,United Kingdom,2324.7,Europe,Northern Europe,95.31,61.5,657.63,963.05,750.8799999999999,248.18999999999997,1964.18,1368.05,1752.01,1155.8799999999999
341,Newport,United Kingdom,2371.17,Europe,Northern Europe,84.67,61.5,655.62,1145.35,899.35,223.12,2108.7599999999998,1514.6399999999999,1862.7599999999998,1268.6399999999999
342,Preston,United Kingdom,3280.0,Europe,Northern Europe,95.75999999999999,60.38,914.51,896.5,706.88,222.64000000000001,2129.41,1275.28,1939.7900000000002,1085.66
343,Middlesbrough,United Kingdom,2829.0,Europe,Northern Europe,82.80000000000001,76.88,846.35,913.03,891.0699999999999,243.46,2085.64,1316.17,2063.68,1294.21
344,Brighton,United Kingdom,2745.7,Europe,Northern Europe,91.22,100.55,829.67,1664.3,1431.54,292.05,2877.2400000000002,2148.12,2644.48,1915.36
345,Cambridge,United Kingdom,3325.27,Europe,Northern Europe,103.42,71.34,814.98,1829.73,1461.7200000000003,289.27,3037.4,2293.76,2669.3900000000003,1925.7500000000002
346,Exeter,United Kingdom,2398.5,Europe,Northern Europe,89.04,73.19,855.5200000000001,1156.86,1043.52,246.51,2347.9300000000003,1565.6,2234.59,1452.26
347,Colchester,United Kingdom,2471.46,Europe,Northern Europe,81.41999999999999,71.34,636.62,1137.54,1113.96,260.56,2116.14,1550.86,2092.56,1527.28
348,Chelmsford,United Kingdom,2669.84,Europe,Northern Europe,89.69,105.35,882.93,1419.24,1188.62,240.6,2632.4599999999996,1854.8799999999999,2401.8399999999997,1624.2599999999998
349,Maidstone,United Kingdom,3290.8,Europe,Northern Europe,116.22999999999999,105.74,862.77,1996.94,1162.56,258.08,3234.02,2476.99,2399.64,1642.61
350,Basingstoke,United Kingdom,2644.5,Europe,Northern Europe,94.57,77.54,640.13,1136.77,1116.27,240.69,2112.16,1549.5700000000002,2091.66,1529.0700000000002
351,Worcester,United Kingdom,2373.35,Europe,Northern Europe,80.32000000000001,77.49,707.6800000000001,1188.28,1065.28,246.98,2223.26,1593.07,2100.26,1470.07
352,Eastbourne,United Kingdom,2091.0,Europe,Northern Europe,130.85,76.9,826.87,955.84,955.84,286.15000000000003,2199.71,1449.7400000000002,2199.71,1449.7400000000002
353,Bath,United Kingdom,3362.0,Europe,Northern Europe,102.22999999999999,92.17,861.4300000000001,1833.1399999999999,1279.6399999999999,279.97,3076.7700000000004,2307.51,2523.2700000000004,1754.01
354,Chester,United Kingdom,3533.18,Europe,Northern Europe,78.78999999999999,55.97,807.5699999999999,1495.08,1085.08,259.28999999999996,2640.7299999999996,1889.1299999999999,2230.7299999999996,1479.1299999999999
355,Walton upon Thames,United Kingdom,2952.0,Europe,Northern Europe,82.5,196.19,969.1700000000001,3382.52,1709.72,342.72,4776.910000000001,4003.9300000000003,3104.1100000000006,2331.13
356,Southwick,United Kingdom,2599.54,Europe,Northern Europe,89.38,147.6,629.1,2387.45,1619.16,273.08,3379.0099999999998,2897.5099999999998,2610.7200000000003,2129.2200000000003
357,Bedford,United Kingdom,3247.2,Europe,Northern Europe,85.33000000000001,61.02,929.77,1038.37,935.87,274.68,2328.1499999999996,1459.3999999999999,2225.65,1356.9
358,Guildford,United Kingdom,3870.81,Europe,Northern Europe,86.75,78.11,725.17,1906.44,1465.48,277.29999999999995,2995.66,2348.6000000000004,2554.7,1907.64
359,Woking,United Kingdom,3573.15,Europe,Northern Europe,105.33,135.3,844.75,1598.4,1290.9,264.63,2813.11,2103.6600000000003,2505.61,1796.1600000000003
360,Canterbury,United Kingdom,2646.04,Europe,Northern Europe,102.12,114.98,1015.58,1393.74,1045.24,275.6,2787.04,1886.44,2438.54,1537.94
361,Tehran,Iran,294.97,Asia,Southern Asia,38.85,16.41,1834.36,590.61,478.11,66.38000000000001,2530.2,712.25,2417.7,599.75
362,Mashhad,Iran,304.12,Asia,Southern Asia,31.17,10.0,1272.0,567.59,317.0,57.79,1928.5500000000002,666.55,1677.96,415.96000000000004
363,Esfahan,Iran,272.93,Asia,Southern Asia,29.439999999999998,20.0,2390.72,460.74,326.18,53.68,2934.5799999999995,563.86,2800.0199999999995,429.3
364,Karaj,Iran,308.57,Asia,Southern Asia,52.14999999999999,23.75,678.9300000000001,564.0999999999999,418.78999999999996,65.89999999999999,1361.08,705.8999999999999,1215.77,560.5899999999999
365,Shiraz,Iran,320.62,Asia,Southern Asia,115.66999999999999,13.74,1697.69,426.85,470.34000000000003,68.75,2308.96,625.01,2352.4500000000003,668.5
366,Tabriz,Iran,880.01,Asia,Southern Asia,148.64000000000001,12.0,2503.1699999999996,792.8899999999999,415.30999999999995,179.48,3624.1799999999994,1133.0099999999998,3246.5999999999995,755.43
367,Paris,France,2752.34,Europe,Western Europe,114.00999999999999,79.03,729.1600000000001,1575.03,1214.41,322.77,2740.97,2090.84,2380.35,1730.22
368,Marseille,France,2596.01,Europe,Western Europe,96.68,52.69,669.1500000000001,881.73,728.5,249.24,1896.8000000000002,1280.34,1743.5700000000002,1127.1100000000001
369,Lyon,France,2714.26,Europe,Western Europe,114.29,69.76,972.15,1042.45,813.98,305.84000000000003,2434.7300000000005,1532.3400000000001,2206.26,1303.87
370,Toulouse,France,2773.46,Europe,Western Europe,101.85000000000001,56.9,727.96,905.0,757.92,290.22,2025.03,1353.97,1877.95,1206.8899999999999
371,Nice,France,2457.4,Europe,Western Europe,110.84,44.4,837.32,1125.81,942.48,372.78999999999996,2446.76,1653.84,2263.4300000000003,1470.51
372,Nantes,France,2272.58,Europe,Western Europe,86.94,57.96,787.3,802.0100000000001,731.07,271.64,1947.8899999999999,1218.5500000000002,1876.9499999999998,1147.6100000000001
373,Montpellier,France,2993.62,Europe,Western Europe,90.47999999999999,31.61,679.99,914.25,778.52,264.52,1949.24,1300.86,1813.51,1165.13
374,Strasbourg,France,2699.09,Europe,Western Europe,69.19999999999999,55.85,931.65,940.79,795.9000000000001,294.23,2235.87,1360.07,2090.98,1215.18
